time	d_stereo	d_prop	d_filter	velo	acc	status
1526672077.743696	100.000000	100.000000	99.998442	0.001412	0.000000	0
1526672077.959415	100.000000	100.000000	99.998698	0.001189	0.000000	0
1526672078.184772	100.000000	100.000000	99.998913	0.000951	0.000000	0
1526672078.401102	100.000000	100.000000	99.999092	0.000828	0.000000	0
1526672078.641913	100.000000	100.000000	99.999241	0.000621	0.000000	0
1526672078.846811	100.000000	100.000000	99.999366	0.000610	0.000000	0
1526672079.064970	100.000000	100.000000	99.999470	0.000478	0.000000	0
1526672079.288243	100.000000	100.000000	99.999558	0.000390	0.000000	0
1526672079.517377	100.000000	100.000000	99.999630	0.000318	0.000000	0
1526672079.741852	100.000000	100.000000	99.999691	0.000271	0.000000	0
1526672079.979247	100.000000	100.000000	99.999742	0.000214	0.000000	0
1526672080.191197	100.000000	100.000000	99.999785	0.000200	0.000000	0
1526672080.408748	100.000000	100.000000	99.999820	0.000163	0.000000	0
1526672080.621867	100.000000	100.000000	99.999850	0.000139	0.000000	0
1526672080.835099	100.000000	100.000000	99.999874	0.000116	0.000000	0
1526672081.049169	100.000000	100.000000	99.999895	0.000097	0.000000	0
1526672081.276077	100.000000	100.000000	99.999912	0.000076	0.000000	0
1526672081.497170	100.000000	100.000000	99.999927	0.000065	0.000000	0
1526672081.718115	100.000000	100.000000	99.999939	0.000055	0.000000	0
1526672081.930617	100.000000	100.000000	99.999949	0.000047	0.000000	0
1526672082.154181	100.000000	100.000000	99.999957	0.000038	0.000000	0
1526672082.371835	100.000000	100.000000	99.999964	0.000032	0.000000	0
1526672082.617681	100.000000	100.000000	99.999970	0.000024	0.000000	0
1526672082.830824	100.000000	100.000000	99.999975	0.000023	0.000000	0
1526672083.059513	100.000000	100.000000	99.999979	0.000018	0.000000	0
1526672083.274565	100.000000	100.000000	99.999983	0.000016	0.000000	0
1526672083.486800	100.000000	100.000000	99.999985	0.000013	0.000000	0
1526672083.704519	100.000000	100.000000	99.999988	0.000011	0.000000	0
1526672083.923846	100.000000	100.000000	99.999990	0.000009	0.000000	0
1526672084.135808	100.000000	100.000000	99.999992	0.000008	0.000000	0
1526672084.341448	100.000000	100.000000	99.999993	0.000007	0.000000	0
1526672084.557553	100.000000	100.000000	99.999994	0.000005	0.000000	0
1526672084.776645	100.000000	100.000000	99.999995	0.000004	0.000000	0
1526672085.000101	100.000000	100.000000	99.999996	0.000004	0.000000	0
1526672085.259916	100.000000	100.000000	99.999997	0.000003	0.000000	0
1526672085.482947	100.000000	100.000000	99.999997	0.000003	0.000000	0
1526672085.690225	100.000000	100.000000	99.999998	0.000002	0.000000	0
1526672085.901937	100.000000	100.000000	99.999998	0.000002	0.000000	0
1526672086.120069	100.000000	100.000000	99.999998	0.000002	0.000000	0
1526672086.340550	100.000000	100.000000	99.999999	0.000001	0.000000	0
1526672086.585884	100.000000	100.000000	99.999999	0.000001	0.000000	0
1526672086.798052	100.000000	100.000000	99.999999	0.000001	0.000000	0
1526672087.065155	100.000000	100.000000	99.999999	0.000001	0.000000	0
1526672087.283794	100.000000	100.000000	99.999999	0.000001	0.000000	0
1526672087.500905	100.000000	100.000000	99.999999	0.000001	0.000000	0
1526672087.715233	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672087.947218	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672088.161410	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672088.385620	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672088.600266	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672088.817303	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672089.037886	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672089.280994	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672089.501081	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672089.738823	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672089.989106	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672090.240084	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672090.467922	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672090.713027	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672090.928678	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672091.150352	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672091.364160	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672091.590366	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672091.812454	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672092.046271	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672092.270979	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672092.494721	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672092.708683	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672092.925556	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672093.136701	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672093.374903	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672093.596356	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672093.813490	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672094.025123	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672094.244308	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672094.471210	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672094.726435	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672094.948536	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672095.186723	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672095.403593	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672095.619745	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672095.827727	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672096.075936	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672096.294381	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672096.515562	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672096.728259	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672096.937423	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672097.163633	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672097.409995	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672097.639306	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672097.856380	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672098.087686	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672098.301652	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672098.517936	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672098.753646	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672098.974718	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672099.200603	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672099.420199	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672099.648079	100.000000	100.000000	100.000000	0.000000	0.000000	0
1526672099.869125	6.413449	25.390636	87.301584	-57.456302	20.055669	2
1526672100.117497	17.692343	20.888151	76.101484	-45.101098	14.304266	2
1526672100.335111	17.892343	21.088151	66.639722	-43.477767	15.333588	2
1526672100.560037	16.726067	26.343085	59.341751	-32.447818	9.687403	2
1526672100.789303	17.578216	25.857875	53.148340	-27.015863	7.579253	2
1526672101.015989	17.778216	26.057875	47.972682	-22.833253	6.066150	2
1526672101.236065	17.978216	26.257875	43.664003	-19.579129	4.957354	2
1526672101.483798	18.178216	26.457875	40.092224	-14.418783	2.962213	2
1526672101.701570	18.378216	26.657875	37.145351	-13.532792	2.848568	2
1526672101.925604	18.578216	26.857875	34.727070	-10.795037	1.960046	2
1526672102.149213	18.778216	27.057875	32.754623	-8.821558	1.401926	2
1526672102.373024	18.978216	27.257875	31.156999	-7.138777	0.974159	1
1526672102.602078	19.178216	27.457875	29.873407	-5.604250	0.631349	1
1526672102.838769	19.378216	27.657875	28.851984	-4.315669	0.390429	1
1526672103.059018	18.045858	23.682797	27.428512	-6.463363	0.931294	1
1526672103.284177	18.245858	23.882797	26.292904	-5.044569	0.597562	1
1526672103.514424	18.445858	24.082797	25.399540	-3.880630	0.369109	1
1526672103.741552	18.645858	24.282797	24.708112	-3.043940	0.235070	1
1526672103.968338	18.845858	24.482797	24.183747	-2.312624	0.139395	1
1526672104.221308	19.045858	24.682797	23.796771	-1.529676	0.062242	1
1526672104.439845	19.245858	24.882797	23.522260	-1.256085	0.000000	0
1526672104.663899	19.445858	25.082797	23.339495	-0.815767	0.000000	0
1526672104.889069	19.645858	25.282797	23.231391	-0.480132	0.000000	0
1526672105.115189	19.845858	25.482797	23.183939	-0.209868	0.000000	0
1526672105.336921	20.045858	25.682797	23.185705	0.007965	0.000000	0
1526672105.578715	20.245858	25.882797	23.227383	0.172395	0.000000	0
1526672105.803519	20.445858	26.082797	23.301416	0.329333	0.000000	0
1526672106.025122	20.645858	26.282797	23.401671	0.452438	0.000000	0
1526672106.239712	20.845858	26.482797	23.523177	0.566258	0.000000	0
1526672106.469687	21.045858	26.682797	23.661903	0.603265	0.000000	0
1526672106.692104	21.245858	26.882797	23.814583	0.686503	0.000000	0
1526672106.947314	21.445858	27.082797	23.978569	0.642594	0.000000	0
1526672107.211629	21.645858	27.282797	24.151713	0.655127	0.000000	0
1526672107.503098	21.845858	27.482797	24.332273	0.619528	0.000000	0
1526672107.770186	22.045858	27.682797	24.518835	0.698556	0.000000	0
1526672108.040868	22.245858	27.882797	24.710252	0.707194	0.000000	0
1526672108.305389	22.445858	28.082797	24.905590	0.738550	0.000000	0
1526672108.631137	22.645858	28.282797	25.104093	0.609391	0.000000	0
1526672108.892942	22.845858	28.482797	25.305146	0.768034	0.000000	0
1526672109.140955	23.045858	28.682797	25.508248	0.818949	0.000000	0
1526672109.406197	23.245858	28.882797	25.712994	0.771988	0.000000	0
1526672109.671767	23.445858	29.082797	25.919053	0.776065	0.000000	0
1526672109.958065	23.645858	29.282797	26.126157	0.723441	0.000000	0
1526672110.277277	23.845858	29.482797	26.334087	0.651433	0.000000	0
1526672110.568444	24.045858	29.682797	26.542666	0.716375	0.000000	0
1526672110.874993	24.245858	29.882797	26.751750	0.682135	0.000000	0
1526672111.135381	24.445858	30.082797	26.961222	0.804479	0.000000	0
1526672111.442082	24.645858	30.282797	27.170986	0.684021	0.000000	0
1526672111.719988	24.845858	30.482797	27.380966	0.755612	0.000000	0
1526672112.018439	25.045858	30.682797	27.591100	0.704115	0.000000	0
1526672112.282152	25.245858	30.882797	27.801336	0.797333	0.000000	0
1526672112.556296	25.445858	31.082797	28.011633	0.767117	0.000000	0
1526672112.816576	25.645858	31.282797	28.221959	0.808173	0.000000	0
1526672113.077937	25.845858	31.482797	28.432288	0.804795	0.000000	0
1526672113.360195	26.045858	31.682797	28.642597	0.745158	0.000000	0
1526672113.635002	26.245858	31.882797	28.852869	0.765189	0.000000	0
1526672113.891229	26.445858	32.082797	29.063092	0.820554	0.000000	0
1526672114.182658	26.645858	32.282797	29.273254	0.721199	0.000000	0
1526672114.467138	26.845858	32.482797	29.483346	0.738561	0.000000	0
1526672114.732910	27.045858	32.682797	29.693363	0.790243	0.000000	0
1526672114.994491	27.245858	32.882797	29.903299	0.802611	0.000000	0
1526672115.271504	27.445858	33.082797	30.113149	0.757667	0.000000	0
1526672115.535726	27.645858	33.282797	30.322913	0.793911	0.000000	0
1526672115.800948	27.845858	33.482797	30.532586	0.790639	0.000000	0
1526672116.066294	28.045858	33.682797	30.742168	0.789860	0.000000	0
1526672116.357820	28.245858	33.882797	30.951659	0.718636	0.000000	0
1526672116.620287	28.445858	34.082797	31.161057	0.797853	0.000000	0
1526672116.900841	28.645858	34.282797	31.370363	0.746129	0.000000	0
1526672117.162565	28.845858	34.482797	31.579576	0.799416	0.000000	0
1526672117.418946	29.045858	34.682797	31.788698	0.815733	0.000000	0
1526672117.687509	29.245858	34.882797	31.997729	0.778414	0.000000	0
1526672117.951131	29.445858	35.082797	32.206669	0.792599	0.000000	0
1526672118.211906	29.445858	35.082797	32.378204	0.657870	0.000000	0
1526672118.499927	29.445858	35.082797	32.519106	0.489235	0.000000	0
1526672118.758014	29.445858	35.082797	32.634886	0.448625	0.000000	0
1526672119.030116	29.445858	35.082797	32.730043	0.349745	0.000000	0
1526672119.288289	29.445858	35.082797	32.808261	0.302981	0.000000	0
1526672119.566175	29.445858	35.082797	32.872561	0.231401	0.000000	0
1526672119.823727	29.445858	35.082797	32.925421	0.205262	0.000000	0
1526672120.120093	29.445858	35.082797	32.968879	0.146639	0.000000	0
1526672120.383171	29.445858	35.082797	33.004606	0.135823	0.000000	0
1526672120.670018	29.445858	35.082797	33.033980	0.102407	0.000000	0
1526672120.929433	29.445858	35.082797	33.058128	0.093092	0.000000	0
1526672121.206954	29.445858	35.082797	33.077982	0.071544	0.000000	0
1526672121.463267	29.445858	35.082797	33.094304	0.063685	0.000000	0
1526672121.761756	29.445858	35.082797	33.107724	0.044959	0.000000	0
1526672122.016483	29.445858	35.082797	33.118756	0.043316	0.000000	0
1526672122.288109	29.445858	35.082797	33.127826	0.033393	0.000000	0
1526672122.547661	29.445858	35.082797	33.135283	0.028732	0.000000	0
1526672122.792758	29.445858	35.082797	33.141414	0.025015	0.000000	0
1526672123.033812	29.445858	35.082797	33.146454	0.020910	0.000000	0
1526672123.325370	29.445858	35.082797	33.150597	0.014213	0.000000	0
1526672123.582891	29.445858	35.082797	33.154004	0.013229	0.000000	0
1526672123.837283	29.445858	35.082797	33.156804	0.011010	0.000000	0
1526672124.089791	29.445858	35.082797	33.159107	0.009120	0.000000	0
1526672124.348446	29.445858	35.082797	33.161000	0.007319	0.000000	0
1526672124.615516	29.445858	35.082797	33.162556	0.005828	0.000000	0
1526672124.896879	29.445858	35.082797	33.163836	0.004547	0.000000	0
1526672125.158148	29.445858	35.082797	33.164887	0.004026	0.000000	0
1526672125.428247	29.445858	35.082797	33.165752	0.003202	0.000000	0
1526672125.685541	29.445858	35.082797	33.166463	0.002763	0.000000	0
1526672125.937490	29.445858	35.082797	33.167048	0.002320	0.000000	0
1526672126.192951	29.445858	35.082797	33.167528	0.001881	0.000000	0
1526672126.476237	29.445858	35.082797	33.167923	0.001395	0.000000	0
1526672126.743323	29.445858	35.082797	33.168248	0.001216	0.000000	0
1526672127.005171	29.445858	35.082797	33.168515	0.001020	0.000000	0
1526672127.280272	29.445858	35.082797	33.168734	0.000798	0.000000	0
1526672127.536624	29.445858	35.082797	33.168915	0.000704	0.000000	0
1526672127.771733	29.445858	35.082797	33.169063	0.000631	0.000000	0
1526672128.035400	29.445858	35.082797	33.169185	0.000463	0.000000	0
1526672128.291923	29.445858	35.082797	33.169285	0.000391	0.000000	0
1526672128.598993	29.445858	35.082797	33.169368	0.000268	0.000000	0
1526672128.895730	29.445858	35.082797	33.169436	0.000228	0.000000	0
1526672129.185948	29.445858	35.082797	33.169491	0.000192	0.000000	0
1526672129.438172	29.445858	35.082797	33.169537	0.000182	0.000000	0
1526672129.736448	29.445858	35.082797	33.169575	0.000126	0.000000	0
1526672130.011071	29.445858	35.082797	33.169606	0.000113	0.000000	0
1526672130.293485	29.445858	35.082797	33.169631	0.000090	0.000000	0
1526672130.564375	29.445858	35.082797	33.169652	0.000077	0.000000	0
1526672130.841411	29.445858	35.082797	33.169669	0.000062	0.000000	0
1526672131.119626	29.445858	35.082797	33.169684	0.000051	0.000000	0
1526672131.401530	29.445858	35.082797	33.169695	0.000041	0.000000	0
1526672131.665407	29.445858	35.082797	33.169705	0.000036	0.000000	0
1526672131.941922	29.445858	35.082797	33.169713	0.000028	0.000000	0
1526672132.214112	29.445858	35.082797	33.169719	0.000024	0.000000	0
1526672132.501676	29.445858	35.082797	33.169724	0.000018	0.000000	0
1526672132.763097	22.835427	28.486094	31.940955	-4.701748	0.410276	1
1526672133.073176	23.035427	28.686094	30.955571	-3.177736	0.194525	1
1526672133.338239	23.235427	28.886094	30.177885	-2.934068	0.170959	1
1526672133.628695	23.435427	29.086094	29.575033	-2.075658	0.087657	1
1526672133.901590	23.635427	29.286094	29.117923	-1.675407	0.058193	1
1526672134.190325	23.835427	29.486094	28.781464	-1.165109	0.000000	0
1526672134.454230	24.035427	29.686094	28.544398	-0.898354	0.000000	0
1526672134.764600	24.235427	29.886094	28.388934	-0.500921	0.000000	0
1526672135.045106	24.435427	30.086094	28.300317	-0.315937	0.000000	0
1526672135.334022	24.635427	30.286094	28.266373	-0.117493	0.000000	0
1526672135.604124	24.835427	30.486094	28.277106	0.039740	0.000000	0
1526672135.893127	25.035427	30.686094	28.324326	0.163393	0.000000	0
1526672136.160598	25.235427	30.886094	28.401333	0.287947	0.000000	0
1526672136.467274	25.435427	31.086094	28.502657	0.330401	0.000000	0
1526672136.754596	25.635427	31.286094	28.623829	0.421751	0.000000	0
1526672137.029299	25.835427	31.486094	28.761200	0.500100	0.000000	0
1526672137.323058	26.035427	31.686094	28.911794	0.512697	0.000000	0
1526672137.600098	26.235427	31.886094	29.073178	0.582583	0.000000	0
1526672137.867360	26.435427	32.086094	29.243368	0.636842	0.000000	0
1526672138.162454	26.635427	32.286094	29.420742	0.601122	0.000000	0
1526672138.446894	26.835427	32.486094	29.603975	0.644207	0.000000	0
1526672138.713862	27.035427	32.686094	29.791985	0.704322	0.000000	0
1526672138.992751	27.235427	32.886094	29.983888	0.688146	0.000000	0
1526672139.258399	27.435427	33.086094	30.178959	0.734372	0.000000	0
1526672139.528578	27.635427	33.286094	30.376608	0.731621	0.000000	0
1526672139.807678	27.835427	33.486094	30.576351	0.715752	0.000000	0
1526672140.082542	28.035427	33.686094	30.777792	0.732936	0.000000	0
1526672140.373133	28.235427	33.886094	30.980607	0.697973	0.000000	0
1526672140.640204	28.435427	34.086094	31.184532	0.763631	0.000000	0
1526672140.923295	28.635427	34.286094	31.389351	0.723580	0.000000	0
1526672141.173888	28.835427	34.486094	31.594886	0.820309	0.000000	0
1526672141.475585	29.035427	34.686094	31.800993	0.683174	0.000000	0
1526672141.745977	29.235427	34.886094	32.007552	0.763964	0.000000	0
1526672142.025668	29.435427	35.086094	32.214467	0.739841	0.000000	0
1526672142.296224	29.435427	35.086094	32.384341	0.627947	0.000000	0
1526672142.579184	29.435427	35.086094	32.523883	0.493179	0.000000	0
1526672142.864410	29.435427	35.086094	32.638547	0.402048	0.000000	0
1526672143.155522	29.435427	35.086094	32.732790	0.323759	0.000000	0
1526672143.421150	29.435427	35.086094	32.810258	0.291649	0.000000	0
1526672143.698215	29.435427	35.086094	32.873942	0.229875	0.000000	0
1526672143.964868	29.435427	35.086094	32.926298	0.196365	0.000000	0
1526672144.247581	29.435427	35.086094	32.969341	0.152254	0.000000	0
1526672144.507467	29.435427	35.086094	33.004730	0.136198	0.000000	0
1526672144.826692	29.435427	35.086094	33.033824	0.091145	0.000000	0
1526672145.079635	29.435427	35.086094	33.057744	0.094579	0.000000	0
1526672145.346900	29.435427	35.086094	33.077411	0.073590	0.000000	0
1526672145.603727	29.435427	35.086094	33.093580	0.062964	0.000000	0
1526672145.864925	29.435427	35.086094	33.106873	0.050896	0.000000	0
1526672146.140688	29.435427	35.086094	33.117802	0.039637	0.000000	0
1526672146.424008	29.435427	35.086094	33.126787	0.031716	0.000000	0
1526672146.678049	29.435427	35.086094	33.134175	0.029082	0.000000	0
1526672146.953188	29.435427	35.086094	33.140248	0.022075	0.000000	0
1526672147.199106	29.435427	35.086094	33.145242	0.020306	0.000000	0
1526672147.487960	29.435427	35.086094	33.149347	0.014214	0.000000	0
1526672147.756386	29.435427	35.086094	33.152722	0.012574	0.000000	0
1526672148.032596	29.435427	35.086094	33.155497	0.010047	0.000000	0
1526672148.307737	29.435427	35.086094	33.157778	0.008293	0.000000	0
1526672148.561219	29.435427	35.086094	33.159654	0.007400	0.000000	0
1526672148.807445	29.435427	35.086094	33.161196	0.006264	0.000000	0
1526672149.058387	29.435427	35.086094	33.162464	0.005052	0.000000	0
1526672149.326407	60.268890	33.242531	34.884968	6.427133	0.000000	0
1526672149.608475	60.268890	33.242531	36.200076	4.662840	0.000000	0
1526672149.844760	60.268890	33.242531	37.219167	4.313301	0.000000	0
1526672150.111610	60.268890	33.242531	38.015646	2.984958	0.000000	0
1526672150.360033	60.268890	33.242531	38.641332	2.518914	0.000000	0
1526672150.613422	60.268890	33.242531	39.134398	1.946047	0.000000	0
1526672150.858696	60.268890	33.242531	39.523725	1.587482	0.000000	0
1526672151.142899	60.268890	33.242531	39.831530	1.083100	0.000000	0
1526672151.392655	4.969549	17.771046	35.189925	-18.590515	5.723884	2
1526672151.625269	5.169549	17.971046	31.202593	-17.139648	5.605696	2
1526672151.864678	5.369549	18.171046	27.806837	-14.184803	4.411147	2
1526672152.121636	5.569549	18.371046	24.935277	-11.175772	3.132585	2
1526672152.353675	5.769549	18.571046	22.522183	-10.400280	3.086540	2
1526672152.622496	5.969549	18.771046	20.506745	-7.497767	1.812647	2
1526672152.869361	6.169549	18.971046	18.834450	-6.774513	1.658686	2
1526672153.117351	6.369549	19.171046	17.457344	-5.553452	1.237857	2
1526672153.390287	6.569549	19.371046	16.333701	-4.117672	0.748000	1
1526672153.648852	6.769549	19.571046	15.427402	-3.504850	0.589024	1
1526672153.903990	6.969549	19.771046	14.707235	-2.822821	0.410432	1
1526672154.194842	7.169549	19.971046	14.146206	-1.929018	0.203424	1
1526672154.421961	7.369549	20.171046	13.720938	-1.872560	0.201038	1
1526672154.688162	7.569549	20.371046	13.411170	-1.163634	0.000000	0
1526672154.923030	7.769549	20.571046	13.199351	-0.901920	0.000000	0
1526672155.184824	7.969549	20.771046	13.070305	-0.492999	0.000000	0
1526672155.450692	8.169549	20.971046	13.010957	-0.223227	0.000000	0
1526672155.711144	8.369549	21.171046	13.010091	-0.003325	0.000000	0
1526672155.966264	8.569549	21.371046	13.058127	0.188308	0.000000	0
1526672156.197170	8.769549	21.571046	13.146917	0.384565	0.000000	0
1526672156.441895	8.969549	21.771046	13.269558	0.501185	0.000000	0
1526672156.684553	9.169549	21.971046	13.420224	0.620976	0.000000	0
1526672156.911232	9.369549	22.171046	13.594005	0.766688	0.000000	0
1526672157.197203	9.569549	22.371046	13.786774	0.674149	0.000000	0
1526672157.440980	9.769549	22.571046	13.995072	0.854488	0.000000	0
1526672157.684857	9.969549	22.771046	14.216000	0.906011	0.000000	0
1526672157.936642	10.169549	22.971046	14.447132	0.918034	0.000000	0
1526672158.198041	10.369549	23.171046	14.686446	0.915593	0.000000	0
1526672158.464460	10.569549	23.371046	14.932254	0.922668	0.000000	0
1526672158.743816	10.769549	23.571046	15.183153	0.898218	0.000000	0
1526672159.007760	10.969549	23.771046	15.437979	0.965617	0.000000	0
1526672159.269818	11.169549	23.971046	15.695766	0.983758	0.000000	0
1526672159.546767	11.369549	24.171046	15.955717	0.938658	0.000000	0
1526672159.819753	11.569549	24.371046	16.217179	0.957874	0.000000	0
1526672160.077010	11.769549	24.571046	16.479612	1.020243	0.000000	0
1526672160.400974	11.969549	24.771046	16.742578	0.811724	0.000000	0
1526672160.668921	12.169549	24.971046	17.005721	0.982170	0.000000	0
1526672160.942905	12.369549	25.171046	17.268753	0.960066	0.000000	0
1526672161.202816	12.569549	25.371046	17.531444	1.010759	0.000000	0
1526672161.493007	12.769549	25.571046	17.793612	0.903473	0.000000	0
1526672161.758932	12.969549	25.771046	18.055112	0.983423	0.000000	0
1526672162.047311	13.169549	25.971046	18.315833	0.904141	0.000000	0
1526672162.333725	13.369549	26.171046	18.575693	0.907334	0.000000	0
1526672162.617532	13.569549	26.371046	18.834628	0.912408	0.000000	0
1526672162.909596	13.769549	26.571046	19.092595	0.883303	0.000000	0
1526672163.201906	13.969549	26.771046	19.349564	0.879194	0.000000	0
1526672163.491252	14.169549	26.971046	19.605517	0.884656	0.000000	0
1526672163.765711	14.369549	27.171046	19.860448	0.928876	0.000000	0
1526672164.042009	14.569549	27.371046	20.114356	0.919074	0.000000	0
1526672164.315847	14.769549	27.571046	20.367247	0.923582	0.000000	0
1526672164.583060	14.969549	27.771046	20.619131	0.942723	0.000000	0
1526672164.864775	15.169549	27.971046	20.870023	0.890611	0.000000	0
1526672165.126085	15.369549	28.171046	21.119941	0.956462	0.000000	0
1526672165.426299	15.569549	28.371046	21.368904	0.829350	0.000000	0
1526672165.678212	15.769549	28.571046	21.616932	0.984669	0.000000	0
1526672165.941073	15.969549	28.771046	21.864048	0.940144	0.000000	0
1526672166.194217	16.169549	28.971046	22.110274	0.972757	0.000000	0
1526672166.436407	16.369549	29.171046	22.355634	1.013205	0.000000	0
1526672166.696173	16.569549	29.371046	22.600150	0.941351	0.000000	0
1526672167.013398	16.769549	29.571046	22.843845	0.768236	0.000000	0
