time	d_stereo	d_prop	d_filter	velo	acc	status
1526822412.098119	5.876167	5.486334	5.710451	0.052304	0.000000	0
1526822412.446631	5.011766	5.352191	5.620224	-0.258904	0.000000	0
1526822412.821913	5.006379	5.144664	5.538126	-0.218780	0.000000	0
1526822413.231570	5.662790	5.238133	5.547827	0.023682	0.000000	0
1526822413.637614	5.662790	5.222288	5.555914	0.019917	0.000000	0
1526822414.044184	5.633215	5.222288	5.559335	0.008414	0.000000	0
1526822414.407997	5.669460	5.069619	5.563954	0.012698	0.000000	0
1526822414.757554	5.672809	5.099336	5.568862	0.014042	0.000000	0
1526822415.110842	5.666121	5.238133	5.574731	0.016613	0.000000	0
1526822415.467767	5.656156	5.144664	5.576952	0.006222	0.000000	0
1526822415.817482	5.666121	5.222288	5.581428	0.012801	0.000000	0
1526822416.179223	5.659469	5.175397	5.583665	0.006183	0.000000	0
1526822416.522644	5.662790	5.175397	5.585992	0.006778	0.000000	0
1526822416.881753	5.659469	5.099336	5.586263	0.000754	0.000000	0
1526822417.227241	5.656156	5.144664	5.586896	0.001831	0.000000	0
1526822417.571458	5.613890	5.069619	5.581045	-0.016999	0.000000	0
1526822417.907769	5.659469	5.254089	5.584717	0.010921	0.000000	0
1526822418.259756	5.859469	5.454089	5.615425	0.087245	0.000000	0
1526822418.617454	6.059469	5.654089	5.669445	0.151028	0.000000	0
1526822418.977691	6.259469	5.854089	5.743568	0.205768	0.000000	0
1526822419.323347	6.459469	6.054089	5.835024	0.264604	0.000000	0
1526822419.705540	5.604342	5.144664	5.795177	-0.104262	0.000000	0
1526822420.110936	5.403830	5.011355	5.734387	-0.149958	0.000000	0
1526822420.496635	5.669460	5.144664	5.716220	-0.047102	0.000000	0
1526822420.875409	5.672809	5.206550	5.702046	-0.037424	0.000000	0
1526822421.243114	5.659469	5.099336	5.686335	-0.042727	0.000000	0
1526822421.573075	5.669460	5.238133	5.676429	-0.030025	0.000000	0
1526822421.908322	5.662790	5.238133	5.667085	-0.027872	0.000000	0
1526822422.243109	5.662790	5.222288	5.658750	-0.024899	0.000000	0
1526822422.613523	5.604342	5.175397	5.643717	-0.040587	0.000000	0
1526822422.946190	5.662790	5.099336	5.636438	-0.021882	0.000000	0
1526822423.302691	5.669460	5.175397	5.632300	-0.011608	0.000000	0
1526822423.676443	5.662790	5.144664	5.627390	-0.013137	0.000000	0
1526822424.022130	5.669460	5.238133	5.625600	-0.005177	0.000000	0
1526822424.367338	4.954220	5.175397	5.537037	-0.256560	0.000000	0
1526822424.734113	5.662790	5.286334	5.547735	0.029171	0.000000	0
1526822425.090738	5.666121	5.144664	5.554870	0.020008	0.000000	0
1526822425.438105	5.666121	5.238133	5.562666	0.022443	0.000000	0
1526822425.781854	5.659469	5.190920	5.567759	0.014817	0.000000	0
1526822426.107039	5.666121	5.238133	5.573780	0.018516	0.000000	0
1526822426.453148	5.662790	5.222288	5.578293	0.013040	0.000000	0
1526822426.825251	5.666121	5.286334	5.583711	0.014560	0.000000	0
1526822427.183906	5.669460	5.238133	5.587936	0.011782	0.000000	0
1526822427.584470	5.869460	5.438133	5.619120	0.077856	0.000000	0
1526822427.916363	5.659469	5.175397	5.616167	-0.008900	0.000000	0
1526822428.266865	4.954220	5.099336	5.527565	-0.252807	0.000000	0
1526822428.598458	5.656156	5.190920	5.537094	0.028737	0.000000	0
1526822428.988395	5.659469	5.175397	5.545435	0.021393	0.000000	0
1526822429.338679	5.666121	5.238133	5.554530	0.025966	0.000000	0
1526822429.709960	5.669460	5.175397	5.561671	0.019233	0.000000	0
1526822430.124611	5.672809	5.190920	5.568504	0.016479	0.000000	0
1526822430.571147	5.662790	5.159978	5.572648	0.009281	0.000000	0
1526822431.021459	5.666121	5.222288	5.577717	0.011257	0.000000	0
1526822431.573107	5.669460	5.129453	5.580857	0.005693	0.000000	0
1526822432.034167	5.662790	5.144664	5.583031	0.004715	0.000000	0
1526822432.473855	5.666121	5.159978	5.585575	0.005786	0.000000	0
1526822432.895457	5.866121	5.359978	5.615309	0.070531	0.000000	0
1526822433.344390	6.066121	5.559978	5.668490	0.118463	0.000000	0
1526822433.780118	5.666121	5.238133	5.660640	-0.018018	0.000000	0
1526822434.292826	5.659469	5.286334	5.653919	-0.013109	0.000000	0
1526822434.747244	5.642994	5.099336	5.642857	-0.024344	0.000000	0
1526822435.178491	5.652853	5.368947	5.639242	-0.008383	0.000000	0
1526822435.644053	5.662790	5.454542	5.638824	-0.000899	0.000000	0
1526822436.084358	5.672809	5.286334	5.636710	-0.004802	0.000000	0
1526822436.531148	5.659469	5.099336	5.629997	-0.015025	0.000000	0
1526822436.988097	5.008172	5.069619	5.545449	-0.185033	0.000000	0
1526822437.439675	5.617089	5.099336	5.546212	0.001690	0.000000	0
1526822437.921191	5.656156	5.175397	5.552900	0.013890	0.000000	0
1526822438.395467	5.464033	5.011355	5.532705	-0.042584	0.000000	0
1526822438.884065	5.891801	19.730369	5.825435	0.599155	0.000000	0
1526822439.388940	5.864275	5.770191	5.829130	0.007318	0.000000	0
1526822439.898175	5.825914	5.912494	5.830209	0.002120	0.000000	0
1526822440.347464	6.162910	5.437177	5.863265	0.073578	0.000000	0
1526822440.822724	5.919901	5.525276	5.864127	0.001813	0.000000	0
1526822441.268750	5.883879	5.850554	5.866261	0.004785	0.000000	0
1526822441.731219	5.879935	5.750485	5.865868	-0.000849	0.000000	0
1526822442.177170	6.201920	5.654179	5.902514	0.082181	0.000000	0
1526822442.665045	5.956903	5.975920	5.910338	0.016038	0.000000	0
1526822443.132383	6.106260	6.269322	5.940184	0.063866	0.000000	0
1526822443.597300	5.116542	5.507399	5.833636	-0.229187	0.000000	0
1526822444.076822	5.604342	21.852969	6.087712	0.529888	0.000000	0
1526822444.504724	5.804342	22.052969	6.334341	0.576396	0.000000	0
1526822444.920276	6.004342	22.252969	6.574549	0.578077	0.000000	0
1526822445.368335	6.204342	22.452969	6.809220	0.523776	0.000000	0
1526822445.827609	15.134553	22.914269	7.349854	1.177204	0.000000	0
1526822446.248042	17.355270	23.292020	7.934547	1.390781	0.000000	0
1526822446.660059	60.268890	27.917541	8.723230	1.914310	0.000000	0
1526822447.064787	29.287659	24.940387	9.438035	1.766228	0.000000	0
1526822447.494911	21.645292	23.292020	10.085693	1.505808	0.000000	0
1526822447.956488	21.845292	23.492020	10.738453	1.414283	0.000000	0
1526822448.370330	13.344099	25.390636	11.278243	1.304391	0.000000	0
1526822448.804759	8.243122	13.362568	10.997830	-0.645512	0.000000	0
1526822449.255372	8.443122	13.562568	10.805757	-0.426269	0.000000	0
1526822449.710364	8.643122	13.762568	10.677653	-0.281565	0.000000	0
1526822450.178017	8.843122	13.962568	10.598068	-0.170300	0.000000	0
1526822450.659327	60.268890	30.343369	11.477796	1.826684	0.000000	0
1526822451.097565	11.537296	16.934749	11.629050	0.345164	0.000000	0
1526822451.591961	9.388918	19.199719	11.644480	0.031212	0.000000	0
1526822452.043106	7.536114	28.486094	11.535852	-0.240790	0.000000	0
1526822452.498967	14.471422	21.852969	11.917413	0.837062	0.000000	0
1526822452.984138	7.978990	24.506219	11.793494	-0.255426	0.000000	0
1526822453.522411	11.614154	7.855282	11.683563	-0.204240	0.000000	0
1526822453.981479	8.522579	19.730369	11.582732	-0.219652	0.000000	0
1526822454.448235	8.722579	19.930369	11.532261	-0.108137	0.000000	0
1526822454.937533	8.922579	20.130369	11.521394	-0.022210	0.000000	0
1526822455.468916	10.591973	12.255125	11.482304	-0.073566	0.000000	0
1526822455.957538	10.791973	12.455125	11.464993	-0.035430	0.000000	0
1526822456.466731	9.245424	25.857875	11.646894	0.357249	0.000000	0
1526822456.952629	9.445424	26.057875	11.837876	0.393067	0.000000	0
1526822457.474470	18.544939	19.461307	12.225747	0.743314	0.000000	0
1526822457.917696	25.201358	20.292234	12.707236	1.086379	0.000000	0
1526822458.354509	25.401358	20.492234	13.194552	1.115684	0.000000	0
1526822458.791251	25.601358	20.692234	13.684124	1.121009	0.000000	0
1526822459.284513	25.801358	20.892234	14.172893	0.990953	0.000000	0
1526822459.758989	26.001358	21.092234	14.658299	1.023074	0.000000	0
1526822460.199326	26.201358	21.292234	15.138237	1.089981	0.000000	0
1526822460.645465	26.401358	21.492234	15.611024	1.059764	0.000000	0
1526822461.172835	26.601358	21.692234	16.075345	0.880518	0.000000	0
1526822461.624450	26.801358	21.892234	16.530216	1.007252	0.000000	0
1526822462.100588	27.001358	22.092234	16.974931	0.934090	0.000000	0
1526822462.537103	27.201358	22.292234	17.409021	0.994485	0.000000	0
1526822463.051161	27.401358	22.492234	17.832220	0.823298	0.000000	0
1526822463.501930	27.601358	22.692234	18.244422	0.914484	0.000000	0
1526822463.964758	27.801358	22.892234	18.645657	0.866970	0.000000	0
1526822464.439532	28.001358	23.092234	19.036061	0.822336	0.000000	0
1526822464.879479	28.201358	23.292234	19.415856	0.863322	0.000000	0
1526822465.349357	28.401358	23.492234	19.785324	0.786351	0.000000	0
1526822465.798010	28.601358	23.692234	20.144799	0.801265	0.000000	0
1526822466.247887	28.801358	23.892234	20.494648	0.777702	0.000000	0
1526822466.734358	29.001358	24.092234	20.835261	0.700186	0.000000	0
1526822467.187626	29.201358	24.292234	21.167043	0.732021	0.000000	0
1526822467.619966	29.401358	24.492234	21.490404	0.747975	0.000000	0
1526822468.070062	29.601358	24.692234	21.805757	0.700671	0.000000	0
1526822468.540414	29.801358	24.892234	22.113510	0.654321	0.000000	0
1526822469.014099	30.001358	25.092234	22.414065	0.634534	0.000000	0
1526822469.454248	30.201358	25.292234	22.707812	0.667413	0.000000	0
1526822469.941089	30.401358	25.492234	22.995131	0.590199	0.000000	0
1526822470.435665	30.601358	25.692234	23.276387	0.568719	0.000000	0
1526822470.910089	30.801358	25.892234	23.551931	0.580827	0.000000	0
1526822471.333444	31.001358	26.092234	23.822100	0.638186	0.000000	0
1526822471.755087	31.201358	26.292234	24.087212	0.628803	0.000000	0
1526822472.182227	31.401358	26.492234	24.347575	0.609581	0.000000	0
1526822472.610319	31.601358	26.692234	24.603476	0.597805	0.000000	0
1526822473.068230	31.801358	26.892234	24.855191	0.549726	0.000000	0
1526822473.546911	32.001358	27.092234	25.102978	0.517674	0.000000	0
1526822474.045880	32.201358	27.292234	25.347085	0.489240	0.000000	0
1526822474.493775	32.401358	27.492234	25.587741	0.537332	0.000000	0
1526822474.919030	32.601358	27.692234	25.825166	0.558345	0.000000	0
1526822475.384058	32.801358	27.892234	26.059564	0.504070	0.000000	0
1526822475.841311	33.001358	28.092234	26.291130	0.506469	0.000000	0
1526822476.326367	33.201358	28.292234	26.520045	0.471959	0.000000	0
1526822476.776297	33.401358	28.492234	26.746480	0.503294	0.000000	0
1526822477.224175	33.601358	28.692234	26.970596	0.500422	0.000000	0
1526822477.683855	10.591973	25.857875	25.370809	-3.480781	0.297382	1
1526822478.134313	43.781801	20.007230	25.430211	0.131862	0.000000	0
1526822478.635369	11.138469	28.486094	24.350416	-2.155413	0.120044	1
1526822479.100077	7.868946	18.945298	21.715551	-5.669610	0.961514	1
1526822479.568079	8.068946	19.145298	19.886039	-3.909724	0.513432	1
1526822480.018723	11.732134	20.007230	19.389775	-1.101148	0.000000	0
1526822480.435610	10.276734	15.997520	18.600958	-1.892495	0.131665	1
1526822480.856326	10.476734	16.197520	17.945771	-1.557387	0.093677	1
1526822481.313471	37.655976	11.324872	18.009522	0.139444	0.000000	0
1526822481.752294	37.655976	11.324872	18.073217	0.145159	0.000000	0
1526822482.172293	37.655976	11.324872	18.136384	0.150404	0.000000	0
1526822482.589920	37.655976	11.324872	18.198615	0.149015	0.000000	0
1526822483.003971	37.655976	11.324872	18.259572	0.147227	0.000000	0
1526822483.448683	37.655976	11.324872	18.318978	0.133593	0.000000	0
1526822483.944949	20.928899	27.371729	18.726277	0.820762	0.000000	0
1526822484.384134	18.544939	25.390636	18.957323	0.526102	0.000000	0
1526822484.822852	16.827022	24.087285	19.048193	0.207139	0.000000	0
1526822485.260747	17.027022	24.287285	19.148591	0.229289	0.000000	0
1526822485.717576	15.134553	17.993696	18.911561	-0.518886	0.000000	0
1526822486.164139	12.860962	15.997520	18.441574	-1.052492	0.000000	0
1526822486.641827	11.173143	14.703158	17.776345	-1.392857	0.075924	1
1526822487.135558	10.012610	11.678522	16.909248	-1.756287	0.129502	1
1526822487.631775	8.852261	10.178668	15.864791	-2.104932	0.203904	1
1526822488.101033	8.068231	10.044137	14.764456	-2.344966	0.281576	1
1526822488.565609	7.229683	7.118415	13.468879	-2.788891	0.459206	1
1526822489.030407	5.302188	7.025236	12.036197	-3.082522	0.675219	1
1526822489.592695	5.024461	6.062895	10.878814	-2.058375	0.360354	1
1526822490.047607	5.923964	5.954609	10.087505	-1.739618	0.297422	1
1526822490.498197	5.822139	6.846680	9.451410	-1.411633	0.223829	1
1526822490.956755	5.636466	12.783677	9.017362	-0.946563	0.000000	0
1526822491.492911	4.954220	11.864262	8.551609	-0.868743	0.000000	0
1526822491.954287	5.154220	12.064262	8.189078	-0.785783	0.000000	0
1526822492.476609	5.354220	12.264262	7.910898	-0.532615	0.000000	0
1526822492.956043	5.554220	12.464262	7.702660	-0.434348	0.000000	0
1526822493.426927	5.754220	12.664262	7.553046	-0.317750	0.000000	0
1526822493.898834	5.954220	12.864262	7.452971	-0.212075	0.000000	0
1526822494.388334	5.706801	16.359180	7.399229	-0.109795	0.000000	0
1526822494.954348	11.138469	20.007230	7.806483	0.719538	0.000000	0
1526822495.471986	6.003517	13.008802	7.672506	-0.258833	0.000000	0
1526822495.961933	4.976449	6.677819	7.313349	-0.733093	0.000000	0
1526822496.412844	6.737467	8.682619	7.266504	-0.103896	0.000000	0
1526822496.856075	6.955940	6.650563	7.218619	-0.108042	0.000000	0
1526822497.357723	7.075613	7.484599	7.207383	-0.022399	0.000000	0
1526822497.830668	7.092148	6.543950	7.182310	-0.053017	0.000000	0
1526822498.343061	7.142610	6.994768	7.174478	-0.015287	0.000000	0
1526822498.844710	6.352365	7.055997	7.070148	-0.207980	0.000000	0
1526822499.301005	7.556820	15.822855	7.279465	0.458752	0.000000	0
1526822499.766272	7.756820	16.022855	7.489672	0.451823	0.000000	0
1526822500.213194	7.956820	16.222855	7.701169	0.473260	0.000000	0
1526822500.669906	8.156820	16.422855	7.914158	0.466377	0.000000	0
1526822501.144908	8.356820	16.622855	8.128717	0.451724	0.000000	0
1526822501.627536	8.556820	16.822855	8.344844	0.447832	0.000000	0
1526822502.088044	8.756820	17.022855	8.562486	0.472640	0.000000	0
1526822502.528754	8.956820	17.222855	8.781561	0.497123	0.000000	0
1526822502.988011	9.156820	17.422855	9.001971	0.479946	0.000000	0
1526822503.403663	9.356820	17.622855	9.223605	0.533253	0.000000	0
1526822503.864739	9.556820	17.822855	9.446354	0.483130	0.000000	0
1526822504.280545	9.756820	18.022855	9.670106	0.538175	0.000000	0
1526822504.726272	9.956820	18.222855	9.894756	0.504015	0.000000	0
1526822505.197216	10.156820	18.422855	10.120202	0.478723	0.000000	0
1526822505.656615	10.356820	18.622855	10.346348	0.492277	0.000000	0
1526822506.126305	10.556820	18.822855	10.573104	0.482813	0.000000	0
1526822506.622809	10.756820	19.022855	10.800389	0.457789	0.000000	0
1526822507.118671	10.956820	19.222855	11.028124	0.459293	0.000000	0
1526822507.611906	11.156820	19.422855	11.256240	0.462513	0.000000	0
1526822508.099185	11.356820	19.622855	11.484673	0.468815	0.000000	0
1526822508.553089	17.355270	52.059201	12.794893	2.886595	0.000000	0
1526822509.005434	17.355270	52.059201	14.068518	2.815773	0.000000	0
1526822509.495397	17.355270	52.059201	15.297883	2.509202	0.000000	0
1526822509.973910	16.726067	22.914269	15.579243	0.588022	0.000000	0
1526822510.429479	15.537808	24.506219	15.850091	0.594563	0.000000	0
1526822510.899731	15.737808	24.706219	16.119534	0.572991	0.000000	0
1526822511.393987	9.674306	11.770618	15.425412	-1.404627	0.094623	1
1526822511.857843	9.874306	11.970618	14.870439	-1.196355	0.000000	0
1526822512.350607	10.074306	12.170618	14.422537	-0.909008	0.000000	0
1526822512.820702	10.274306	12.370618	14.059445	-0.772413	0.000000	0
1526822513.287760	15.134553	46.738626	15.042246	2.104328	0.000000	0
1526822513.755355	15.134553	46.738626	15.975895	1.996825	0.000000	0
1526822514.225568	15.134553	46.738626	16.858766	1.877638	0.000000	0
1526822514.692811	15.134553	46.738626	17.690345	1.779887	0.000000	0
1526822515.170047	15.134553	46.738626	18.470996	1.635868	0.000000	0
1526822515.649867	20.591171	10.606356	18.285027	-0.387605	0.000000	0
1526822516.124467	8.271149	5.654179	16.720797	-3.296399	0.463546	1
1526822516.604968	8.471149	5.854179	15.535345	-2.467275	0.288906	1
1526822517.070133	9.539387	23.292020	15.253866	-0.605069	0.000000	0
1526822517.551864	9.739387	23.492020	15.045436	-0.432677	0.000000	0
1526822518.066325	9.939387	23.692020	14.895951	-0.290582	0.000000	0
1526822518.527751	10.139387	23.892020	14.795063	-0.218658	0.000000	0
1526822518.939363	10.339387	24.092020	14.734939	-0.146076	0.000000	0
1526822519.385255	10.539387	24.292020	14.709497	-0.057061	0.000000	0
1526822519.837005	10.936598	23.682797	14.712776	0.007258	0.000000	0
1526822520.278923	11.136598	23.882797	14.740891	0.063625	0.000000	0
1526822520.734863	11.336598	24.082797	14.790884	0.109654	0.000000	0
1526822521.162436	11.536598	24.282797	14.860240	0.162211	0.000000	0
1526822521.624642	11.736598	24.482797	14.946799	0.187285	0.000000	0
1526822522.122013	11.936598	24.682797	15.048691	0.204866	0.000000	0
1526822522.595360	10.195372	10.532435	14.567198	-1.017233	0.000000	0
1526822523.053862	8.698989	8.139541	13.823922	-1.621344	0.148956	1
1526822523.546553	11.351155	24.940387	13.976768	0.310207	0.000000	0
1526822524.022176	7.707488	23.682797	13.450330	-1.106912	0.000000	0
1526822524.482999	7.907488	23.882797	13.089047	-0.784021	0.000000	0
1526822524.930798	8.107488	24.082797	12.842324	-0.551005	0.000000	0
1526822525.392631	8.307488	24.282797	12.679601	-0.352351	0.000000	0
1526822525.881058	10.012610	18.697753	12.647934	-0.064840	0.000000	0
1526822526.382130	11.138469	28.486094	12.952349	0.607547	0.000000	0
1526822526.886501	11.338469	28.686094	13.258507	0.607039	0.000000	0
1526822527.353816	11.538469	28.886094	13.565549	0.657058	0.000000	0
1526822527.873180	10.012610	22.195324	13.535793	-0.057297	0.000000	0
1526822528.322400	11.653116	15.485169	13.483002	-0.117523	0.000000	0
1526822528.752152	9.791203	14.272254	13.226613	-0.596617	0.000000	0
1526822529.229925	9.991203	14.472254	13.025778	-0.420382	0.000000	0
1526822529.675452	10.191203	14.672254	12.871480	-0.346344	0.000000	0
1526822530.133230	8.431042	18.697753	12.577993	-0.641142	0.000000	0
1526822530.569527	8.631042	18.897753	12.370053	-0.476629	0.000000	0
1526822531.000355	13.344099	22.914269	12.683900	0.728486	0.000000	0
1526822531.458530	6.262397	13.485026	11.679941	-2.191413	0.359456	1
1526822531.937450	10.222284	13.866949	11.639962	-0.083480	0.000000	0
1526822532.369548	10.422284	14.066949	11.623235	-0.038713	0.000000	0
1526822532.794653	9.674306	16.359180	11.598764	-0.057568	0.000000	0
1526822533.216475	9.874306	16.559180	11.600843	0.004929	0.000000	0
1526822533.661174	12.421745	22.195324	11.911172	0.697867	0.000000	0
1526822534.091993	6.476946	16.546469	11.158078	-1.748193	0.248144	1
1526822534.545856	6.676946	16.746469	10.617697	-1.190641	0.000000	0
1526822534.973489	6.876946	16.946469	10.231116	-0.904060	0.000000	0
1526822535.431250	7.076946	17.146469	9.980886	-0.546669	0.000000	0
1526822535.869034	7.276946	17.346469	9.822633	-0.361508	0.000000	0
1526822536.296335	7.476946	17.546469	9.730746	-0.215046	0.000000	0
1526822536.756648	7.966507	21.199861	9.802442	0.155764	0.000000	0
1526822537.229074	8.166507	21.399861	9.898485	0.203307	0.000000	0
1526822537.671548	8.366507	21.599861	10.015029	0.263409	0.000000	0
1526822538.108668	8.566507	21.799861	10.149044	0.306601	0.000000	0
1526822538.537962	8.766507	21.999861	10.298076	0.347179	0.000000	0
1526822538.973082	8.966507	22.199861	10.460104	0.372406	0.000000	0
1526822539.457897	9.166507	22.399861	10.633433	0.357530	0.000000	0
1526822539.945062	9.366507	22.599861	10.816626	0.376055	0.000000	0
1526822540.388779	9.566507	22.799861	11.008453	0.432341	0.000000	0
1526822540.828460	9.766507	22.999861	11.207849	0.453528	0.000000	0
1526822541.257407	9.966507	23.199861	11.413893	0.480369	0.000000	0
1526822541.703230	10.166507	23.399861	11.625779	0.475300	0.000000	0
1526822542.169918	10.366507	23.599861	11.842799	0.465045	0.000000	0
1526822542.683437	10.566507	23.799861	12.064332	0.431421	0.000000	0
1526822543.128848	10.766507	23.999861	12.289830	0.506360	0.000000	0
1526822543.554059	10.966507	24.199861	12.518807	0.538518	0.000000	0
1526822543.980749	11.166507	24.399861	12.750835	0.543823	0.000000	0
1526822544.444767	11.366507	24.599861	12.985531	0.505824	0.000000	0
1526822544.922856	11.566507	24.799861	13.222556	0.495799	0.000000	0
1526822545.417299	9.474014	24.940387	13.228619	0.012262	0.000000	0
1526822545.828739	9.674014	25.140387	13.266912	0.093077	0.000000	0
1526822546.312807	9.874014	25.340387	13.331865	0.134190	0.000000	0
1526822546.786606	10.074014	25.540387	13.419297	0.184542	0.000000	0
1526822547.260727	10.274014	25.740387	13.525970	0.225000	0.000000	0
1526822547.744409	10.474014	25.940387	13.649303	0.255001	0.000000	0
1526822548.284805	10.674014	26.140387	13.787192	0.255175	0.000000	0
1526822548.736808	10.874014	26.340387	13.937886	0.333412	0.000000	0
1526822549.189831	11.074014	26.540387	14.099903	0.357653	0.000000	0
1526822549.626932	11.274014	26.740387	14.271972	0.393683	0.000000	0
1526822550.088762	11.474014	26.940387	14.452989	0.391975	0.000000	0
1526822550.537638	11.674014	27.140387	14.641989	0.421066	0.000000	0
1526822551.022621	11.874014	27.340387	14.838119	0.404432	0.000000	0
1526822551.481344	12.074014	27.540387	15.040624	0.441475	0.000000	0
1526822551.953717	12.274014	27.740387	15.248830	0.440787	0.000000	0
1526822552.393656	12.474014	27.940387	15.462136	0.484882	0.000000	0
1526822552.835720	21.280002	30.343369	16.055064	1.341290	0.000000	0
1526822553.286659	14.471422	19.461307	16.086131	0.068898	0.000000	0
1526822553.829407	14.671422	19.661307	16.131660	0.083891	0.000000	0
1526822554.315054	14.871422	19.861307	16.190495	0.121152	0.000000	0
1526822554.784112	15.071422	20.061307	16.261553	0.151498	0.000000	0
1526822555.214349	15.271422	20.261307	16.343828	0.191241	0.000000	0
1526822555.634910	15.471422	20.461307	16.436388	0.220104	0.000000	0
1526822556.076928	15.671422	20.661307	16.538375	0.230742	0.000000	0
1526822556.554758	15.871422	20.861307	16.648999	0.231526	0.000000	0
1526822557.012859	16.071422	21.061307	16.767534	0.258764	0.000000	0
1526822557.480658	16.271422	21.261307	16.893314	0.268889	0.000000	0
1526822557.960666	16.471422	21.461307	17.025732	0.275873	0.000000	0
1526822558.416788	16.671422	21.661307	17.164229	0.303660	0.000000	0
1526822558.854400	16.871422	21.861307	17.308297	0.329234	0.000000	0
1526822559.324930	17.071422	22.061307	17.457470	0.317046	0.000000	0
1526822559.760046	17.271422	22.261307	17.611322	0.353610	0.000000	0
1526822560.203732	17.471422	22.461307	17.769464	0.356435	0.000000	0
1526822560.645008	37.655976	54.116491	19.337337	3.553279	0.000000	0
1526822561.093539	37.655976	54.116491	20.864586	3.405146	0.000000	0
1526822561.531163	37.655976	54.116491	22.345703	3.384660	0.000000	0
1526822562.034112	32.186487	45.201570	23.384509	2.065523	0.000000	0
1526822562.464756	32.186487	45.201570	24.378400	2.308059	0.000000	0
1526822562.909913	26.915888	24.087285	24.430528	0.117106	0.000000	0
1526822563.344970	24.939416	31.725528	24.721303	0.668397	0.000000	0
1526822563.787362	24.939416	29.078842	24.893262	0.388724	0.000000	0
1526822564.237513	29.665766	24.506219	24.985779	0.205536	0.000000	0
1526822564.696232	19.078739	24.087285	24.722940	-0.573018	0.000000	0
1526822565.177173	18.417050	22.195324	24.374320	-0.724905	0.000000	0
1526822565.609624	17.808296	17.771046	23.854768	-1.201469	0.000000	0
1526822566.057002	15.373280	17.136080	23.182981	-1.501873	0.062026	1
1526822566.517208	12.375396	29.697361	22.684703	-1.082653	0.000000	0
1526822566.993193	9.987278	24.087285	21.558681	-2.365833	0.169010	1
1526822567.487919	8.749148	17.342444	19.992620	-3.165927	0.334267	1
1526822567.942310	9.051604	8.539619	18.570896	-3.128800	0.360676	1
1526822568.423374	4.995701	5.222288	15.839194	-5.679130	1.487773	2
