time	d_stereo	d_prop	d_filter	velo	acc	status
1526821745.694621	9.315607	19.545298	13.992468	-0.728024	0.000000	0
1526821746.064286	9.515607	19.745298	13.783584	-0.565105	0.000000	0
1526821746.481170	9.715607	19.945298	13.633064	-0.361081	0.000000	0
1526821746.896898	9.915607	20.145298	13.530162	-0.247540	0.000000	0
1526821747.331031	10.115607	20.345298	13.466879	-0.145779	0.000000	0
1526821747.718919	10.315607	20.545298	13.437090	-0.076801	0.000000	0
1526821748.111517	10.515607	20.745298	13.435987	-0.002811	0.000000	0
1526821748.508963	10.715607	20.945298	13.459706	0.059684	0.000000	0
1526821748.923665	10.915607	21.145298	13.505090	0.109439	0.000000	0
1526821749.338482	11.115607	21.345298	13.569508	0.155304	0.000000	0
1526821749.737588	11.315607	21.545298	13.650746	0.203561	0.000000	0
1526821750.117445	11.515607	21.745298	13.746910	0.253176	0.000000	0
1526821750.525486	11.715607	21.945298	13.856370	0.268272	0.000000	0
1526821750.924954	11.915607	22.145298	13.977708	0.303768	0.000000	0
1526821751.335064	12.115607	22.345298	14.109683	0.321819	0.000000	0
1526821751.738719	12.315607	22.545298	14.251201	0.350611	0.000000	0
1526821752.130081	12.515607	22.745298	14.401296	0.383541	0.000000	0
1526821752.517164	12.715607	22.945298	14.559108	0.407723	0.000000	0
1526821752.902992	12.915607	23.145298	14.723870	0.427061	0.000000	0
1526821753.298571	13.115607	23.345298	14.894897	0.432369	0.000000	0
1526821753.677569	13.315607	23.545298	15.071574	0.466197	0.000000	0
1526821754.074691	13.515607	23.745298	15.253349	0.457741	0.000000	0
1526821754.492555	13.715607	23.945298	15.439725	0.446075	0.000000	0
1526821754.866927	13.915607	24.145298	15.630254	0.508933	0.000000	0
1526821755.268379	14.115607	24.345298	15.824530	0.483957	0.000000	0
1526821755.662083	14.315607	24.545298	16.022190	0.502083	0.000000	0
1526821756.064932	14.515607	24.745298	16.222901	0.498266	0.000000	0
1526821756.470808	14.715607	24.945298	16.426365	0.501304	0.000000	0
1526821756.893912	14.915607	25.145298	16.632309	0.486766	0.000000	0
1526821757.280589	15.115607	25.345298	16.840488	0.538415	0.000000	0
1526821757.668418	15.315607	25.545298	17.050679	0.542006	0.000000	0
1526821758.054753	15.515607	25.745298	17.262678	0.548771	0.000000	0
1526821758.434211	15.715607	25.945298	17.476301	0.563007	0.000000	0
1526821758.821561	15.915607	26.145298	17.691380	0.555285	0.000000	0
1526821759.223026	16.115607	26.345298	17.907764	0.539012	0.000000	0
1526821759.639005	16.315607	26.545298	18.125313	0.523018	0.000000	0
1526821760.045274	16.515607	26.745298	18.343902	0.538052	0.000000	0
1526821760.418640	16.715607	26.945298	18.563416	0.587982	0.000000	0
1526821760.813549	16.915607	27.145298	18.783750	0.557964	0.000000	0
1526821761.204942	17.115607	27.345298	19.004809	0.564840	0.000000	0
1526821761.596295	17.315607	27.545298	19.226507	0.566524	0.000000	0
1526821761.985495	17.515607	27.745298	19.448765	0.571089	0.000000	0
1526821762.397904	17.715607	27.945298	19.671510	0.540141	0.000000	0
1526821762.792617	17.915607	28.145298	19.894679	0.565432	0.000000	0
1526821763.185596	18.115607	28.345298	20.118210	0.568823	0.000000	0
1526821763.568740	18.315607	28.545298	20.342050	0.584260	0.000000	0
1526821763.964972	18.515607	28.745298	20.566149	0.565608	0.000000	0
1526821764.368050	18.715607	28.945298	20.790462	0.556536	0.000000	0
1526821764.759858	18.915607	29.145298	21.014949	0.572985	0.000000	0
1526821765.153349	19.115607	29.345298	21.239572	0.570858	0.000000	0
1526821765.529772	19.315607	29.545298	21.464297	0.597052	0.000000	0
1526821765.912836	19.515607	29.745298	21.689093	0.586875	0.000000	0
1526821766.331984	19.715607	29.945298	21.913934	0.536469	0.000000	0
1526821766.709969	19.915607	30.145298	22.138792	0.594891	0.000000	0
1526821767.106374	20.115607	30.345298	22.363645	0.567282	0.000000	0
1526821767.502720	20.315607	30.545298	22.588473	0.567287	0.000000	0
1526821767.889905	20.515607	30.745298	22.813256	0.580596	0.000000	0
1526821768.272725	20.715607	30.945298	23.037977	0.587027	0.000000	0
1526821768.686878	20.915607	31.145298	23.262621	0.542439	0.000000	0
1526821769.068765	21.115607	31.345298	23.487173	0.588059	0.000000	0
1526821769.449539	21.315607	31.545298	23.711622	0.589493	0.000000	0
1526821769.843914	21.515607	31.745298	23.935956	0.568874	0.000000	0
1526821770.229661	21.715607	31.945298	24.160165	0.581264	0.000000	0
1526821770.624984	21.915607	32.145298	24.384239	0.566849	0.000000	0
1526821771.061340	22.115607	32.345298	24.608171	0.513213	0.000000	0
1526821771.426080	22.315607	32.545298	24.831954	0.613575	0.000000	0
1526821771.780730	22.515607	32.745298	25.055580	0.630576	0.000000	0
1526821772.151188	22.715607	32.945298	25.279045	0.603261	0.000000	0
1526821772.556459	22.915607	33.145298	25.502343	0.551018	0.000000	0
1526821772.963601	23.115607	33.345298	25.725470	0.548047	0.000000	0
1526821773.390341	23.315607	33.545298	25.948423	0.522476	0.000000	0
1526821773.783547	23.515607	33.745298	26.171197	0.566596	0.000000	0
1526821774.162667	23.715607	33.945298	26.393791	0.587153	0.000000	0
1526821774.534320	23.915607	34.145298	26.616202	0.598479	0.000000	0
1526821774.924218	24.115607	34.345298	26.838428	0.569995	0.000000	0
1526821775.317872	24.315607	34.545298	27.060467	0.564077	0.000000	0
1526821775.706601	24.515607	34.745298	27.282318	0.570746	0.000000	0
1526821776.093467	24.715607	34.945298	27.503981	0.572983	0.000000	0
1526821776.498963	24.915607	35.145298	27.725454	0.546221	0.000000	0
1526821776.882861	24.915607	35.145298	27.932704	0.539868	0.000000	0
1526821777.283868	24.915607	35.145298	28.126562	0.483468	0.000000	0
1526821777.698712	13.288045	16.359180	26.749027	-3.321104	0.253568	1
1526821778.107172	12.468565	14.852905	25.358029	-3.405811	0.284889	1
1526821778.507695	13.123537	25.857875	24.632433	-1.811654	0.083588	1
1526821778.904710	15.292650	21.199861	24.066279	-1.426091	0.053333	1
1526821779.289484	14.333944	23.682797	23.547059	-1.349363	0.000000	0
1526821779.699990	9.409975	22.914269	22.114632	-3.489960	0.355831	1
1526821780.085954	6.257265	17.771046	19.024166	-8.006847	2.285683	2
1526821780.494768	6.457265	17.971046	16.899562	-5.197173	1.134941	2
1526821780.889661	10.839463	16.934749	16.539714	-0.911253	0.000000	0
1526821781.308291	9.791203	14.134423	15.992843	-1.306409	0.000000	0
1526821781.712669	9.225467	11.324872	15.330490	-1.638068	0.129871	1
1526821782.122879	9.425467	11.524872	14.779892	-1.342262	0.000000	0
1526821782.548600	8.328149	10.317099	14.038080	-1.742803	0.168031	1
1526821782.983703	8.528149	10.517099	13.448022	-1.356078	0.000000	0
1526821783.399580	6.963688	8.139541	12.393195	-2.536782	0.435215	1
1526821783.814893	7.163688	8.339541	11.641374	-1.810430	0.246761	1
1526821784.240411	6.637488	7.380695	10.859032	-1.838659	0.288500	1
1526821784.647077	6.837488	7.580695	10.256221	-1.482341	0.209022	1
1526821785.078452	6.247051	5.543284	9.644221	-1.418785	0.216716	1
1526821785.510720	6.241969	7.118415	9.163026	-1.113162	0.000000	0
1526821785.930128	6.257265	7.777973	8.772532	-0.931128	0.000000	0
1526821786.376368	5.026289	7.628214	8.286485	-1.089209	0.000000	0
1526821786.776439	6.330724	6.934694	8.021301	-0.662890	0.000000	0
1526821787.187393	6.277899	7.182056	7.792956	-0.555682	0.000000	0
1526821787.605532	6.363298	6.390925	7.593864	-0.476168	0.000000	0
1526821788.034719	6.430521	7.894566	7.458028	-0.316509	0.000000	0
1526821788.436509	6.267547	8.356668	7.329853	-0.319026	0.000000	0
1526821788.830503	6.843433	8.447073	7.290855	-0.098989	0.000000	0
1526821789.216442	7.043433	8.647073	7.287472	-0.008768	0.000000	0
1526821789.635353	7.274677	7.665063	7.293003	0.013206	0.000000	0
1526821790.043874	7.929448	11.411146	7.424537	0.321987	0.000000	0
1526821790.479843	8.147419	7.894566	7.493183	0.157460	0.000000	0
1526821790.880517	8.852261	13.485026	7.710789	0.543142	0.000000	0
1526821791.300752	9.185944	11.587936	7.892758	0.433044	0.000000	0
1526821791.701019	9.385944	11.787936	8.077907	0.462598	0.000000	0
1526821792.100412	11.853470	16.934749	8.455197	0.944674	0.000000	0
1526821792.491316	12.053470	17.134749	8.831416	0.962495	0.000000	0
1526821792.926418	9.368004	15.485169	9.030884	0.458446	0.000000	0
1526821793.310046	9.568004	15.685169	9.230601	0.520644	0.000000	0
1526821793.707751	6.236905	15.321892	8.911101	-0.803370	0.000000	0
1526821794.102428	6.436905	15.521892	8.695508	-0.546296	0.000000	0
1526821794.514241	6.636905	15.721892	8.554542	-0.342322	0.000000	0
1526821794.928687	15.969263	23.682797	9.092288	1.297577	0.000000	0
1526821795.348275	12.912359	27.371729	9.668376	1.373062	0.000000	0
1526821795.750065	13.400781	24.940387	10.187919	1.293089	0.000000	0
1526821796.146049	13.600781	25.140387	10.704725	1.305172	0.000000	0
1526821796.543751	13.800781	25.340387	11.215590	1.284643	0.000000	0
1526821796.946139	15.793111	31.018742	11.914589	1.737181	0.000000	0
1526821797.398209	15.993111	31.218742	12.601748	1.520138	0.000000	0
1526821797.823851	16.193111	31.418742	13.274152	1.579850	0.000000	0
1526821798.221958	16.393111	31.618742	13.929719	1.646791	0.000000	0
1526821798.636184	17.246369	34.057920	14.653687	1.747835	0.000000	0
1526821799.054014	17.446369	34.257920	15.356249	1.681578	0.000000	0
1526821799.459391	17.646369	34.457920	16.036599	1.678381	0.000000	0
1526821799.856305	17.846369	34.657920	16.694408	1.657397	0.000000	0
1526821800.275679	18.046369	34.857920	17.329717	1.514939	0.000000	0
1526821800.667089	18.246369	35.057920	17.942853	1.566621	0.000000	0
1526821801.059626	7.377289	12.154882	16.106779	-4.677774	0.985055	1
1526821801.462405	7.821648	12.255125	14.959918	-2.847490	0.407042	1
1526821801.870230	8.021648	12.455125	14.114175	-2.073865	0.235947	1
1526821802.271342	12.660697	15.822855	14.088884	-0.063054	0.000000	0
1526821802.669087	15.454993	15.005872	14.164438	0.189964	0.000000	0
1526821803.085964	12.810105	16.546469	14.162750	-0.004050	0.000000	0
1526821803.472628	10.682880	15.997520	13.978478	-0.476592	0.000000	0
1526821803.840987	13.940917	19.730369	14.139046	0.435937	0.000000	0
1526821804.240549	13.288045	18.222206	14.214414	0.188636	0.000000	0
1526821804.639676	13.488045	18.422206	14.301378	0.217893	0.000000	0
1526821805.057722	13.069886	18.697753	14.367024	0.157036	0.000000	0
1526821805.486487	14.004484	22.914269	14.603344	0.551187	0.000000	0
1526821805.897403	14.199778	25.857875	14.921988	0.775507	0.000000	0
1526821806.286038	13.344099	25.857875	15.170942	0.640621	0.000000	0
1526821806.697589	14.684124	21.521313	15.342649	0.417247	0.000000	0
1526821807.102893	14.133901	25.390636	15.593322	0.618515	0.000000	0
1526821807.547100	14.471422	24.087285	15.803870	0.473995	0.000000	0
1526821807.962782	11.499391	17.342444	15.568567	-0.566109	0.000000	0
1526821808.387784	9.347230	23.292020	15.221685	-0.816226	0.000000	0
1526821808.803254	17.033518	24.506219	15.564248	0.824566	0.000000	0
1526821809.230631	18.417050	24.506219	15.932108	0.860782	0.000000	0
1526821809.642076	18.617050	24.706219	16.295681	0.883670	0.000000	0
1526821810.081178	17.033518	25.857875	16.627479	0.755683	0.000000	0
1526821810.491085	17.233518	26.057875	16.953794	0.796123	0.000000	0
1526821810.936263	15.292650	27.371729	17.216247	0.589571	0.000000	0
1526821811.355897	15.492650	27.571729	17.476357	0.619880	0.000000	0
1526821811.819184	15.692650	27.771729	17.734381	0.556976	0.000000	0
1526821812.229662	15.892650	27.971729	17.990537	0.624084	0.000000	0
1526821812.682864	16.092650	28.171729	18.245010	0.561507	0.000000	0
1526821813.050878	16.292650	28.371729	18.497957	0.687357	0.000000	0
1526821813.432855	16.492650	28.571729	18.749514	0.658636	0.000000	0
1526821813.842666	16.692650	28.771729	18.999797	0.610744	0.000000	0
1526821814.250024	16.892650	28.971729	19.248904	0.611534	0.000000	0
1526821814.626327	17.092650	29.171729	19.496925	0.659120	0.000000	0
1526821815.043218	17.292650	29.371729	19.743932	0.592542	0.000000	0
1526821815.444742	17.492650	29.571729	19.989994	0.612826	0.000000	0
